ALB,0.09141494435612084
MVY,0.012718600953895072
BED,0.06836248012718601
BLM,0.004769475357710652
NAD,0.001589825119236884
SYR,0.05802861685214627
IAD,0.2813990461049285
EWB,0.006359300476947536
PSF,0.000794912559618442
HPN,0.14308426073131955
PWM,0.05882352941176471
TEB,0.20667726550079493
JFK,0.329093799682035
MEM,0.11208267090620032
MHT,0.07790143084260732
BAF,0.000794912559618442
MVL,0.004769475357710652
SIG,0.008744038155802863
VQS,0.007949125596184421
SJU,0.1414944356120827
SKB,0.021462639109697933
STX,0.01907790143084261
STT,0.03418124006359301
YYZ,0.13672496025437203
LAX,0.3783783783783784
TRM,0.009538950715421305
SAN,0.17170111287758347
CLD,0.008744038155802863
AUS,0.1661367249602544
HOU,0.16693163751987283
SFB,0.13116057233704292
SJC,0.19395866454689986
PHX,0.24880763116057236
LIM,0.014308426073131956
MIA,0.3235294117647059
ROP,0.004769475357710652
SPN,0.017488076311605726
GHC,0.005564387917329094
APF,0.016693163751987282
MPB,0.012718600953895072
BIM,0.004769475357710652
SAQ,0.004769475357710652
FLL,0.3179650238473768
GAL,0.022257551669316377
MTX,0.006359300476947536
GKN,0.008744038155802863
ACK,0.012718600953895072
LGA,0.17726550079491257
ANI,0.03100158982511924
KGX,0.011128775834658189
ANV,0.007154213036565978
KLG,0.012718600953895072
RSH,0.015898251192368842
ABL,0.012718600953895072
ORV,0.01987281399046105
RDB,0.01907790143084261
AUK,0.020667726550079493
KSM,0.02702702702702703
UNK,0.03656597774244833
DRG,0.008744038155802863
ELI,0.011128775834658189
WMO,0.012718600953895072
IAN,0.015103338632750398
SHG,0.015898251192368842
KOT,0.01987281399046105
OME,0.03497615262321145
WLK,0.015898251192368842
OTZ,0.04292527821939587
SKK,0.018282988871224166
SHH,0.017488076311605726
ANC,0.10413354531001591
SHX,0.011128775834658189
GLV,0.015103338632750398
KTS,0.008744038155802863
WAA,0.005564387917329094
SVA,0.011128775834658189
WBB,0.011128775834658189
SMK,0.017488076311605726
HYA,0.0039745627980922104
TPA,0.19157392686804453
PNS,0.0548489666136725
SIT,0.023052464228934817
HNS,0.006359300476947536
PTD,0.001589825119236884
EDA,0.0039745627980922104
NKI,0.001589825119236884
KPB,0.001589825119236884
WFB,0.02623211446740859
KTB,0.003179650238473768
HYG,0.001589825119236884
WHD,0.001589825119236884
WWP,0.001589825119236884
YQQ,0.000794912559618442
BFI,0.041335453100158986
HNL,0.11287758346581876
MTH,0.001589825119236884
TN8,0.020667726550079493
OPF,0.05882352941176471
PBI,0.12877583465818762
BDL,0.109697933227345
RSW,0.1248012718600954
PHL,0.253577106518283
ORD,0.3895071542130366
BTV,0.03656597774244833
BHM,0.09379968203497616
ATL,0.3990461049284579
BOS,0.2551669316375199
MSP,0.28219395866454694
ACT,0.014308426073131956
IAH,0.3044515103338633
MCI,0.15341812400635932
EMK,0.021462639109697933
FAI,0.07313195548489666
RMP,0.003179650238473768
TAL,0.005564387917329094
FYU,0.013513513513513514
KBC,0.0039745627980922104
HSL,0.010333863275039747
KAL,0.008744038155802863
KYU,0.007949125596184421
NUL,0.007949125596184421
KTN,0.015103338632750398
PSG,0.009538950715421305
AGN,0.004769475357710652
TKE,0.003179650238473768
BET,0.0794912559618442
AKI,0.012718600953895072
CHU,0.006359300476947536
KKI,0.013513513513513514
SLQ,0.007154213036565978
KUK,0.011128775834658189
PQS,0.01987281399046105
KWT,0.014308426073131956
OOK,0.010333863275039747
NME,0.007949125596184421
PKA,0.013513513513513514
PTU,0.006359300476947536
KWN,0.014308426073131956
ENA,0.004769475357710652
HOM,0.010333863275039747
PGM,0.004769475357710652
SOV,0.004769475357710652
KEB,0.004769475357710652
A43,0.013513513513513514
KKB,0.001589825119236884
KWP,0.001589825119236884
KZB,0.001589825119236884
KLN,0.0039745627980922104
KYK,0.003179650238473768
OLH,0.003179650238473768
ADQ,0.016693163751987282
KXA,0.002384737678855326
CEM,0.001589825119236884
IRC,0.002384737678855326
VEE,0.006359300476947536
CIK,0.0039745627980922104
AKN,0.0246422893481717
KCQ,0.007154213036565978
KMO,0.007949125596184421
WTL,0.013513513513513514
IGG,0.007154213036565978
KLL,0.007154213036565978
KCG,0.004769475357710652
KCL,0.004769475357710652
PTH,0.008744038155802863
KKH,0.007949125596184421
KWK,0.014308426073131956
KNW,0.01192368839427663
DLG,0.03100158982511924
TNK,0.008744038155802863
WWT,0.006359300476947536
NUP,0.009538950715421305
PIP,0.008744038155802863
UGS,0.0039745627980922104
KPV,0.007949125596184421
TKJ,0.007154213036565978
CKX,0.001589825119236884
SKW,0.001589825119236884
MRI,0.009538950715421305
KEK,0.004769475357710652
KWI,0.002384737678855326
LAS,0.2718600953895072
HAJ,0.001589825119236884
HCR,0.010333863275039747
EEK,0.007949125596184421
CKD,0.007949125596184421
HPB,0.012718600953895072
GNU,0.007154213036565978
VAK,0.012718600953895072
KPN,0.012718600953895072
CYF,0.010333863275039747
MLL,0.016693163751987282
MOU,0.020667726550079493
SCM,0.016693163751987282
NUI,0.008744038155802863
BRW,0.015898251192368842
PIZ,0.008744038155802863
PHO,0.014308426073131956
TLT,0.011128775834658189
RSN,0.003179650238473768
YLW,0.013513513513513514
YIP,0.017488076311605726
APA,0.007949125596184421
BUR,0.12082670906200318
HHR,0.05246422893481718
ONT,0.0985691573926868
LGB,0.05246422893481718
VNY,0.11128775834658189
TKF,0.007949125596184421
SBA,0.041335453100158986
AZ3,0.003179650238473768
SFO,0.25039745627980925
BOI,0.08982511923688395
YAK,0.007154213036565978
CDV,0.007154213036565978
